client_id,date_naissance,date_inscription,segment_client,region,departement
4295,1999-03-01,2023-03-12,Premium,Hauts-de-France,59
4296,2003-04-20,2024-02-13,Pro,Île-de-France,78
4297,1977-09-17,2020-01-22,Standard,Bourgogne-Franche-Comté,71
4298,1965-10-07,2006-06-14,Standard,Hauts-de-France,59
4299,1953-01-25,2018-05-30,Pro,Provence-Alpes-Côte d'Azur,06
4300,1976-11-16,2019-05-19,Premium,Normandie,76
4301,1965-12-10,2012-04-12,Premium,Normandie,27
4302,2001-10-08,2020-09-19,Standard,Pays de la Loire,85
4303,1948-03-12,1971-11-19,Standard,Hauts-de-France,62
4304,1948-08-27,1977-10-21,Standard,Normandie,50
4305,1987-09-11,2011-10-12,Standard,Corse,2A
4306,1955-11-22,1999-09-02,Standard,Hauts-de-France,59
4307,1973-10-11,2000-10-18,Standard,Île-de-France,91
4308,2005-09-01,2025-03-29,Standard,Auvergne-Rhône-Alpes,42
4309,1959-07-31,2020-03-10,Pro,Occitanie,31
4310,1961-12-02,1986-06-21,Standard,Hauts-de-France,60
4311,1952-04-28,2016-10-09,Pro,Occitanie,65
4312,1971-06-19,2002-11-11,Standard,Provence-Alpes-Côte d'Azur,13
4313,1956-01-22,1987-07-28,Premium,Hauts-de-France,02
4314,1985-03-15,2004-09-16,Standard,Auvergne-Rhône-Alpes,38
4315,1994-02-22,2014-10-18,Pro,Île-de-France,93
4316,1959-05-26,2000-05-26,Pro,Auvergne-Rhône-Alpes,43
4317,1985-08-07,2015-05-21,Pro,Normandie,14
4318,2005-02-14,2025-02-09,Pro,Pays de la Loire,53
4319,1970-12-27,1998-10-20,Standard,Occitanie,34
4320,1974-10-21,2009-09-04,Standard,Normandie,27
4321,1978-11-02,2011-01-08,Standard,Île-de-France,75
4322,1982-08-29,2024-05-14,Pro,Auvergne-Rhône-Alpes,01
4323,1998-08-20,2022-06-17,Standard,Occitanie,34
4324,1989-08-28,2016-12-29,Standard,Auvergne-Rhône-Alpes,43
4325,1948-06-30,1998-12-22,Standard,Pays de la Loire,44
4326,1953-01-31,1984-10-14,Premium,Grand Est,10
4327,2004-08-02,2023-11-14,Premium,Île-de-France,93
4328,1997-10-24,2016-12-17,Standard,Hauts-de-France,02
4329,1975-05-12,2005-09-09,Standard,Provence-Alpes-Côte d'Azur,83
4330,1981-07-23,2000-05-01,Premium,Île-de-France,91
4331,1969-09-13,1987-11-25,Premium,Normandie,50
4332,2004-02-11,2023-02-06,Standard,Île-de-France,78
4333,1947-08-09,1972-06-23,Pro,Grand Est,68
4334,1989-01-02,2010-10-24,Premium,Île-de-France,95
4335,1977-07-22,2005-01-27,Premium,Bourgogne-Franche-Comté,25
4336,1948-03-01,2000-04-10,Standard,Grand Est,88
4337,1982-03-23,2011-09-02,Standard,Île-de-France,77
4338,1979-01-28,2025-11-26,Premium,Nouvelle-Aquitaine,64
4339,1988-07-12,2023-10-16,Standard,Centre-Val de Loire,41
4340,1955-11-25,1979-06-06,Standard,Hauts-de-France,59
4341,1981-01-02,2007-03-10,Standard,Nouvelle-Aquitaine,86
4342,1991-03-05,2010-12-11,Premium,Grand Est,57
4343,2000-09-30,2021-07-22,Premium,Île-de-France,77
4344,1990-03-11,2008-04-01,Pro,Auvergne-Rhône-Alpes,38
4345,1972-11-12,2003-01-04,Premium,Occitanie,12
4346,1976-07-29,2001-03-27,Pro,Grand Est,57
4347,1976-02-13,2003-12-28,Pro,Nouvelle-Aquitaine,86
4348,1967-11-29,1991-03-10,Standard,Nouvelle-Aquitaine,87
4349,1985-09-22,2024-10-11,Premium,Occitanie,34
4350,1948-01-05,1994-02-06,Pro,Hauts-de-France,80
4351,1950-01-25,1990-04-18,Standard,Bourgogne-Franche-Comté,39
4352,1949-01-11,2008-02-25,Standard,Nouvelle-Aquitaine,16
4353,1955-03-30,1984-09-15,Standard,Auvergne-Rhône-Alpes,01
4354,1948-12-24,1970-03-30,Pro,Auvergne-Rhône-Alpes,69
4355,1973-05-14,1997-01-09,Pro,Auvergne-Rhône-Alpes,74
4356,1970-07-30,2000-09-17,Standard,Nouvelle-Aquitaine,47
4357,1980-05-01,2018-01-14,Pro,Bourgogne-Franche-Comté,71
4358,2007-02-05,2026-03-10,Pro,Pays de la Loire,44
4359,1955-10-15,1997-03-27,Standard,Bourgogne-Franche-Comté,70
4360,1949-03-26,2007-08-24,Standard,Nouvelle-Aquitaine,86
4361,1964-01-12,1986-05-21,Pro,Auvergne-Rhône-Alpes,15
4362,1995-05-27,2015-12-04,Premium,Grand Est,52
4363,1997-03-23,2020-10-28,Standard,Provence-Alpes-Côte d'Azur,84
4364,2002-08-09,2024-04-24,Pro,Occitanie,30
4365,1947-08-24,1985-07-14,Standard,Île-de-France,75
4366,1982-09-25,2007-07-31,Premium,Corse,2A
4367,2004-08-11,2023-04-04,Pro,Provence-Alpes-Côte d'Azur,13
4368,1975-05-18,2019-05-21,Standard,Auvergne-Rhône-Alpes,26
4369,2006-05-01,2025-03-18,Pro,Grand Est,67
4370,1959-12-31,1992-01-07,Premium,Normandie,76
4371,1955-10-01,2008-05-17,Premium,Auvergne-Rhône-Alpes,43
4372,1973-08-16,2024-08-21,Pro,Occitanie,34
4373,1970-07-16,2004-04-11,Standard,Provence-Alpes-Côte d'Azur,13
4374,1947-08-16,1982-07-30,Premium,Auvergne-Rhône-Alpes,69
4375,1960-10-02,2016-02-14,Premium,Île-de-France,92
4376,1992-09-02,2013-10-31,Standard,Île-de-France,75
4377,1947-09-26,2013-11-19,Standard,Grand Est,51
4378,1959-10-08,2000-05-19,Pro,Île-de-France,92
4379,1965-07-08,2002-03-22,Standard,Nouvelle-Aquitaine,87
4380,1961-03-09,1993-08-20,Premium,Île-de-France,94
4381,1985-06-18,2024-10-26,Pro,Bourgogne-Franche-Comté,25
4382,1995-04-24,2018-04-28,Standard,Île-de-France,75
4383,2001-01-23,2023-08-26,Standard,Bourgogne-Franche-Comté,70
4384,1989-09-12,2015-02-23,Premium,Bretagne,29
4385,1945-12-15,2001-11-27,Pro,Île-de-France,78
4386,1976-09-30,2000-05-03,Premium,Île-de-France,77
4387,1950-07-21,1988-01-31,Pro,Bourgogne-Franche-Comté,21
4388,1987-02-08,2015-11-16,Premium,Nouvelle-Aquitaine,40
4389,1959-08-30,2008-09-27,Pro,Provence-Alpes-Côte d'Azur,06
4390,1962-01-07,2015-01-02,Standard,Auvergne-Rhône-Alpes,63
4391,1969-11-02,1999-07-29,Pro,Hauts-de-France,59
4392,1987-04-27,2010-07-14,Standard,Pays de la Loire,44
4393,1960-11-02,2019-10-20,Pro,Bretagne,29
4394,1972-11-11,2005-10-20,Premium,Occitanie,12
4395,1957-03-18,2014-10-12,Pro,Île-de-France,77
4396,1986-05-22,2023-09-09,Standard,Pays de la Loire,44
4397,1946-05-16,2008-06-17,Standard,Bourgogne-Franche-Comté,90
4398,1984-09-26,2012-05-18,Standard,Provence-Alpes-Côte d'Azur,06
4399,1960-10-27,2014-06-13,Standard,Hauts-de-France,62
4400,1957-07-10,1985-06-24,Premium,Hauts-de-France,59
4401,1991-09-07,2025-03-30,Standard,Île-de-France,91
4402,1952-09-11,2025-12-20,Standard,Pays de la Loire,49
4403,1984-12-15,2008-04-09,Premium,Nouvelle-Aquitaine,86
4404,1995-02-23,2015-07-18,Premium,Pays de la Loire,72
4405,1982-07-23,2025-08-05,Premium,Auvergne-Rhône-Alpes,74
4406,1984-05-17,2011-11-18,Standard,Occitanie,31
4407,1983-09-26,2013-07-19,Pro,Pays de la Loire,44
4408,1963-09-13,2021-12-29,Standard,Centre-Val de Loire,45
4409,1951-11-14,1984-10-28,Pro,Occitanie,30
4410,1963-01-01,1987-10-26,Pro,Grand Est,51
4411,1963-01-09,1993-06-28,Standard,Île-de-France,91
4412,1949-02-21,1991-02-27,Standard,Île-de-France,93
4413,1976-07-10,1995-10-22,Standard,Auvergne-Rhône-Alpes,69
4414,1960-08-05,2011-12-03,Premium,Centre-Val de Loire,28
4415,1966-03-04,2013-09-30,Standard,Île-de-France,93
4416,1963-01-14,2025-11-27,Premium,Grand Est,54
4417,1951-02-12,1981-01-30,Standard,Nouvelle-Aquitaine,33
4418,1980-09-20,2020-07-16,Pro,Occitanie,31
4419,2007-12-09,2026-03-18,Premium,Auvergne-Rhône-Alpes,38
4420,1994-05-08,2020-03-04,Premium,Provence-Alpes-Côte d'Azur,05
4421,1951-11-26,1986-12-30,Standard,Grand Est,54
4422,1961-10-14,1981-01-25,Standard,Grand Est,57
4423,1995-10-27,2014-07-11,Standard,Île-de-France,93
4424,1951-08-09,2013-05-13,Pro,Pays de la Loire,44
4425,1954-10-18,1986-07-30,Standard,Île-de-France,92
4426,2001-11-11,2024-04-25,Standard,Provence-Alpes-Côte d'Azur,13
4427,1981-02-12,2015-03-19,Standard,Occitanie,66
4428,1983-07-09,2009-09-22,Pro,Île-de-France,92
4429,1997-04-22,2021-10-26,Standard,Hauts-de-France,80
4430,1950-02-13,1973-08-23,Pro,Occitanie,31
4431,1964-08-31,1983-06-11,Pro,Hauts-de-France,59
4432,1992-08-09,2016-07-02,Pro,Île-de-France,78
4433,1994-11-14,2014-12-14,Pro,Centre-Val de Loire,41
4434,1964-02-05,2005-09-28,Pro,Île-de-France,91
4435,1946-12-13,1985-10-16,Standard,Hauts-de-France,62
4436,1966-07-08,2007-02-24,Standard,Nouvelle-Aquitaine,33
4437,1955-06-09,1975-12-22,Pro,Bourgogne-Franche-Comté,58
4438,1978-04-27,2009-11-13,Standard,Occitanie,30
4439,1998-08-08,2024-05-31,Premium,Hauts-de-France,59
4440,1980-07-21,2020-10-03,Standard,Occitanie,66
4441,1996-04-09,2016-09-06,Standard,Grand Est,54
4442,1974-04-02,2022-09-28,Premium,Occitanie,34
4443,1952-05-20,2022-08-26,Pro,Hauts-de-France,59
4444,2003-10-25,2023-10-12,Pro,Centre-Val de Loire,28
4445,1960-12-19,1988-12-11,Pro,Hauts-de-France,62
4446,1996-09-30,2015-05-24,Pro,Grand Est,68
4447,1969-09-08,1996-04-18,Standard,Occitanie,31
4448,2005-10-03,2024-09-20,Standard,Île-de-France,78
4449,1978-04-23,2016-05-18,Pro,Hauts-de-France,59
4450,2002-11-22,2022-06-20,Pro,Auvergne-Rhône-Alpes,42
4451,1977-11-26,1996-08-05,Standard,Normandie,27
4452,1977-08-19,2020-02-06,Standard,Nouvelle-Aquitaine,16
4453,1949-04-01,1976-03-07,Standard,Île-de-France,95
4454,1975-02-15,2021-11-04,Pro,Auvergne-Rhône-Alpes,38
4455,1952-09-27,1972-01-23,Pro,Provence-Alpes-Côte d'Azur,13
4456,1959-05-04,2021-01-24,Standard,Nouvelle-Aquitaine,19
4457,1966-02-27,2015-10-20,Standard,Pays de la Loire,49
4458,2003-06-16,2025-08-25,Standard,Auvergne-Rhône-Alpes,01
4459,1972-03-07,2005-03-08,Standard,Occitanie,34
4460,2003-06-02,2024-12-20,Standard,Centre-Val de Loire,41
4461,1984-11-01,2003-09-16,Standard,Île-de-France,75
4462,1973-07-13,2020-10-15,Pro,Occitanie,31
4463,1978-05-11,2021-06-16,Standard,Nouvelle-Aquitaine,19
4464,1968-08-11,2001-10-20,Pro,Île-de-France,75
4465,1997-07-25,2024-01-15,Premium,Auvergne-Rhône-Alpes,73
4466,1959-02-21,2026-03-01,Pro,Île-de-France,92
4467,1950-01-10,1997-07-18,Standard,Île-de-France,75
4468,2002-05-16,2025-12-20,Pro,Nouvelle-Aquitaine,33
4469,1948-09-24,2012-12-02,Standard,Auvergne-Rhône-Alpes,38
4470,1996-12-15,2023-10-10,Standard,Normandie,14
4471,1966-03-19,2003-09-21,Premium,Île-de-France,77
4472,1945-06-01,1970-03-18,Pro,Île-de-France,95
4473,1948-10-13,1997-03-12,Standard,Île-de-France,95
4474,1996-01-11,2024-07-06,Pro,Bretagne,56
4475,1978-12-02,2012-06-01,Standard,Pays de la Loire,72
4476,1990-06-21,2015-09-24,Standard,Bretagne,29
4477,1964-04-15,1987-04-19,Premium,Auvergne-Rhône-Alpes,38
4478,1981-03-25,1999-07-11,Pro,Bourgogne-Franche-Comté,25
4479,2002-11-26,2021-04-09,Pro,Occitanie,81
4480,1959-06-03,2013-01-19,Pro,Bretagne,56
4481,1971-09-18,2002-09-02,Standard,Provence-Alpes-Côte d'Azur,83
4482,1958-09-21,1982-11-06,Standard,Bretagne,29
4483,2004-02-19,2023-05-16,Standard,Provence-Alpes-Côte d'Azur,13
4484,1994-12-15,2025-10-10,Standard,Île-de-France,93
4485,1972-04-12,2007-07-20,Pro,Normandie,14
4486,1993-12-06,2020-05-10,Premium,Pays de la Loire,44
4487,2001-05-31,2025-03-07,Standard,Centre-Val de Loire,28
4488,1955-11-14,2021-06-03,Standard,Île-de-France,78
4489,1947-09-27,1996-04-07,Pro,Nouvelle-Aquitaine,40
4490,1972-05-18,2020-06-03,Pro,Pays de la Loire,44
4491,1999-10-22,2018-04-18,Pro,Île-de-France,92
4492,2000-09-29,2022-07-22,Premium,Provence-Alpes-Côte d'Azur,13
4493,2006-12-07,2025-08-13,Pro,Île-de-France,93
4494,1960-07-20,1986-09-08,Premium,Normandie,76
4495,1968-01-29,2011-09-22,Standard,Nouvelle-Aquitaine,17
4496,1953-05-14,2007-06-25,Standard,Centre-Val de Loire,37
4497,1970-10-07,2014-01-30,Standard,Auvergne-Rhône-Alpes,42
4498,1966-03-10,1990-07-10,Pro,Île-de-France,77
4499,1994-08-01,2020-07-06,Standard,Grand Est,55
4500,1972-12-24,2002-03-07,Standard,Île-de-France,78
4501,1975-02-05,2014-01-11,Premium,Auvergne-Rhône-Alpes,69
4502,1973-08-07,1992-03-03,Standard,Île-de-France,75
4503,1970-04-04,2002-06-04,Pro,Hauts-de-France,62
4504,1948-07-14,1980-05-04,Standard,Nouvelle-Aquitaine,33
4505,1992-08-17,2018-06-23,Premium,Grand Est,67
4506,1973-07-03,2001-11-09,Standard,Hauts-de-France,59
4507,1949-10-17,2018-04-22,Pro,Auvergne-Rhône-Alpes,38
4508,1969-04-26,2019-05-31,Standard,Auvergne-Rhône-Alpes,07
4509,1998-07-17,2020-01-18,Standard,Hauts-de-France,62
4510,1970-01-16,1991-01-27,Premium,Auvergne-Rhône-Alpes,63
4511,1951-09-11,1991-05-29,Pro,Bourgogne-Franche-Comté,39
4512,1976-12-04,1996-03-22,Pro,Auvergne-Rhône-Alpes,42
4513,1948-04-27,2010-03-28,Standard,Provence-Alpes-Côte d'Azur,83
4514,1970-10-26,1991-02-21,Standard,Auvergne-Rhône-Alpes,42
4515,1955-10-16,2008-02-29,Pro,Île-de-France,94
4516,1996-01-05,2016-01-27,Standard,Grand Est,57
4517,1989-06-25,2010-10-11,Pro,Pays de la Loire,44
4518,1996-04-01,2022-04-26,Pro,Hauts-de-France,62
4519,1967-11-19,2012-05-26,Premium,Bretagne,29
4520,1964-07-20,1992-01-13,Pro,Bretagne,22
4521,1970-12-27,2022-01-20,Standard,Île-de-France,78
4522,1966-10-01,2002-03-17,Pro,Hauts-de-France,59
4523,2000-04-04,2024-08-15,Standard,Auvergne-Rhône-Alpes,42
4524,1958-09-15,1996-06-13,Premium,Pays de la Loire,44
4525,1966-04-14,1994-08-18,Pro,Bourgogne-Franche-Comté,58
4526,1982-06-04,2003-10-30,Pro,Bretagne,29
4527,1978-09-18,2023-06-08,Premium,Centre-Val de Loire,41
4528,2000-04-08,2019-12-18,Standard,Île-de-France,77
4529,1955-10-23,1991-08-22,Standard,Auvergne-Rhône-Alpes,01
4530,1947-12-06,2021-09-02,Pro,Île-de-France,75
4531,1966-05-09,1985-11-11,Standard,Auvergne-Rhône-Alpes,42
4532,2008-02-20,2026-03-27,Pro,Normandie,50
4533,1989-02-11,2015-08-04,Premium,Hauts-de-France,59
4534,2005-10-12,2024-06-26,Premium,Bourgogne-Franche-Comté,21
4535,1980-08-18,2018-10-25,Premium,Occitanie,31
4536,2000-02-17,2019-11-01,Standard,Île-de-France,78
4537,1957-05-01,2019-02-21,Standard,Auvergne-Rhône-Alpes,42
4538,1965-10-05,1995-08-28,Premium,Normandie,27
4539,1968-02-21,1999-02-05,Premium,Hauts-de-France,62
4540,1961-12-25,1997-04-23,Premium,Occitanie,09
4541,1963-03-29,2006-03-21,Standard,Occitanie,31
4542,1964-09-24,2023-04-21,Pro,Nouvelle-Aquitaine,33
4543,1957-01-30,1985-03-10,Standard,Hauts-de-France,02
4544,1963-01-19,1983-11-21,Premium,Corse,2A
4545,1988-08-03,2012-09-29,Standard,Île-de-France,93
4546,1975-04-14,1998-08-21,Pro,Pays de la Loire,72
4547,2001-04-15,2022-08-11,Pro,Nouvelle-Aquitaine,64
4548,1989-11-06,2024-03-08,Standard,Occitanie,34
4549,1955-06-18,2005-08-04,Standard,Nouvelle-Aquitaine,47
4550,1982-02-19,2013-12-29,Standard,Nouvelle-Aquitaine,33
4551,1982-05-01,2014-10-19,Premium,Occitanie,30
4552,1988-03-28,2021-05-22,Standard,Hauts-de-France,60
4553,2006-11-09,2025-10-24,Pro,Provence-Alpes-Côte d'Azur,13
4554,1976-01-07,2019-02-07,Pro,Île-de-France,93
4555,1963-08-28,2023-04-30,Pro,Nouvelle-Aquitaine,64
4556,1991-12-09,2018-09-07,Pro,Normandie,50
4557,2005-03-21,2023-08-31,Premium,Normandie,76
4558,1974-07-30,2026-03-09,Pro,Île-de-France,75
4559,1964-04-13,2001-08-03,Pro,Centre-Val de Loire,37
4560,2002-08-14,2025-03-12,Pro,Normandie,50
4561,1960-02-22,2006-02-15,Standard,Bourgogne-Franche-Comté,89
4562,1952-07-02,2007-04-11,Premium,Hauts-de-France,62
4563,1966-11-27,2021-07-26,Pro,Hauts-de-France,80
4564,1962-07-26,2014-01-08,Premium,Bretagne,35
4565,1978-12-20,2002-09-27,Standard,Bretagne,22
4566,1954-06-24,1999-07-27,Pro,Île-de-France,95
4567,1975-01-18,2024-01-31,Standard,Auvergne-Rhône-Alpes,07
4568,1979-10-07,2025-08-02,Pro,Grand Est,67
4569,1992-03-01,2018-06-24,Standard,Occitanie,12
4570,1985-10-02,2016-07-17,Standard,Auvergne-Rhône-Alpes,74
4571,1965-07-21,1986-01-06,Standard,Occitanie,30
4572,1956-03-06,2018-10-21,Pro,Île-de-France,77
4573,1991-05-20,2010-01-13,Pro,Hauts-de-France,62
4574,1952-08-19,1988-03-17,Standard,Île-de-France,91
4575,1973-10-13,2019-05-08,Standard,Auvergne-Rhône-Alpes,26
4576,1983-06-04,2006-06-05,Standard,Bourgogne-Franche-Comté,90
4577,1983-11-28,2017-06-06,Pro,Île-de-France,77
4578,1990-06-18,2018-08-13,Standard,Provence-Alpes-Côte d'Azur,84
4579,1996-02-28,2015-08-11,Standard,Grand Est,51
4580,1948-04-07,2011-05-09,Standard,Pays de la Loire,44
4581,1969-12-13,2017-04-13,Standard,Auvergne-Rhône-Alpes,01
4582,2000-12-14,2025-10-10,Pro,Nouvelle-Aquitaine,17
4583,1977-12-02,2005-12-21,Standard,Centre-Val de Loire,41
4584,1978-10-22,2021-01-21,Pro,Auvergne-Rhône-Alpes,01
4585,1955-01-01,2004-10-10,Premium,Auvergne-Rhône-Alpes,26
4586,1983-04-22,2011-03-27,Standard,Nouvelle-Aquitaine,33
4587,1988-06-09,2020-05-09,Premium,Île-de-France,91
4588,1969-10-21,1990-09-03,Standard,Occitanie,11
4589,1949-03-17,2025-02-28,Premium,Bretagne,35
4590,1963-03-12,2018-07-24,Premium,Nouvelle-Aquitaine,79
4591,2005-06-04,2025-12-01,Standard,Hauts-de-France,62
4592,2006-10-06,2026-01-23,Standard,Bretagne,56
4593,1968-08-22,2021-08-15,Standard,Occitanie,34
4594,1970-02-14,2008-04-15,Premium,Grand Est,88
4595,1956-03-08,2007-11-25,Pro,Provence-Alpes-Côte d'Azur,13
4596,1961-12-10,2020-03-08,Premium,Auvergne-Rhône-Alpes,69
4597,1988-10-17,2024-07-16,Pro,Grand Est,67
4598,1974-07-18,2019-06-15,Standard,Auvergne-Rhône-Alpes,69
4599,1997-05-16,2021-01-02,Standard,Normandie,76
4600,1960-05-04,2004-03-20,Standard,Nouvelle-Aquitaine,87
4601,1955-02-15,1993-01-06,Standard,Normandie,14
4602,1951-03-17,1974-05-03,Premium,Occitanie,65
4603,2004-01-10,2024-07-02,Pro,Occitanie,31
4604,1985-08-22,2015-06-15,Premium,Île-de-France,94
4605,1978-12-08,2009-05-24,Standard,Provence-Alpes-Côte d'Azur,06
4606,2004-05-14,2024-09-11,Pro,Auvergne-Rhône-Alpes,38
4607,1975-02-15,2017-10-29,Premium,Nouvelle-Aquitaine,17
4608,1946-07-04,1971-12-20,Pro,Auvergne-Rhône-Alpes,74
4609,1953-05-06,2001-10-28,Pro,Nouvelle-Aquitaine,24
4610,1958-01-11,1990-10-16,Pro,Île-de-France,75
4611,1985-02-27,2008-11-18,Standard,Occitanie,12
4612,1974-10-14,1998-10-18,Standard,Centre-Val de Loire,37
4613,2006-10-08,2026-02-03,Pro,Centre-Val de Loire,45
4614,1976-02-11,2007-02-11,Pro,Grand Est,51
4615,1988-07-31,2021-12-06,Pro,Auvergne-Rhône-Alpes,07
4616,1970-12-01,2016-05-14,Pro,Île-de-France,93
4617,1983-01-05,2014-07-03,Premium,Hauts-de-France,59
4618,1964-11-12,2009-06-27,Premium,Nouvelle-Aquitaine,87
4619,1960-05-11,1987-10-10,Premium,Auvergne-Rhône-Alpes,73
4620,2000-07-24,2021-07-23,Pro,Normandie,50
4621,1976-07-27,2004-11-29,Pro,Auvergne-Rhône-Alpes,38
4622,1987-10-30,2019-01-25,Standard,Normandie,76
4623,1950-07-16,2017-02-04,Standard,Bretagne,29
4624,1988-07-09,2023-08-15,Pro,Occitanie,65
4625,1951-01-07,2016-06-27,Pro,Nouvelle-Aquitaine,86
4626,1961-06-12,1985-10-28,Pro,Île-de-France,91
4627,1966-03-23,2006-03-29,Pro,Grand Est,88
4628,1961-10-31,1989-09-18,Premium,Occitanie,34
4629,2000-10-27,2025-08-11,Standard,Auvergne-Rhône-Alpes,74
4630,1995-09-08,2024-03-26,Standard,Île-de-France,77
4631,1978-12-19,2007-04-20,Pro,Bretagne,56
4632,1956-11-02,2001-07-08,Standard,Bourgogne-Franche-Comté,70
4633,1952-04-08,2022-10-30,Standard,Nouvelle-Aquitaine,17
4634,1951-09-27,1976-03-13,Standard,Île-de-France,77
4635,1984-04-19,2018-10-25,Pro,Nouvelle-Aquitaine,86
4636,1971-08-20,2022-04-14,Premium,Provence-Alpes-Côte d'Azur,84
4637,1976-10-30,1997-04-11,Standard,Pays de la Loire,44
4638,1984-05-18,2024-10-26,Standard,Île-de-France,92
4639,2000-11-20,2021-01-15,Standard,Occitanie,46
4640,1986-10-11,2023-11-28,Pro,Grand Est,68
4641,1950-10-09,1979-04-19,Pro,Île-de-France,75
4642,1948-10-02,2000-01-08,Premium,Île-de-France,92
4643,1972-01-26,1999-11-09,Standard,Île-de-France,75
4644,1973-05-06,1992-08-19,Standard,Nouvelle-Aquitaine,33
4645,1962-03-17,2004-05-16,Standard,Île-de-France,95
4646,1980-03-08,2025-03-05,Standard,Île-de-France,93
4647,1985-07-12,2006-04-18,Premium,Occitanie,66
4648,1996-12-26,2021-07-19,Pro,Auvergne-Rhône-Alpes,03
4649,1993-11-09,2015-05-02,Premium,Auvergne-Rhône-Alpes,74
4650,1993-05-29,2015-03-13,Standard,Occitanie,32
4651,1959-03-23,1983-04-29,Standard,Corse,2B
4652,2001-08-02,2024-11-25,Standard,Bretagne,56
4653,1989-03-20,2013-07-17,Standard,Île-de-France,78
4654,1946-06-18,1994-03-22,Standard,Provence-Alpes-Côte d'Azur,06
4655,1958-11-23,2020-07-21,Standard,Bourgogne-Franche-Comté,21
4656,1947-01-08,2016-02-26,Standard,Grand Est,88
4657,1967-04-07,2007-08-24,Pro,Bretagne,35
4658,2004-07-02,2023-03-21,Standard,Hauts-de-France,62
4659,1978-09-15,2013-11-29,Standard,Bretagne,29
4660,1947-11-19,2002-07-07,Pro,Provence-Alpes-Côte d'Azur,04
4661,1966-04-07,1998-10-23,Pro,Île-de-France,94
4662,1982-02-05,2025-01-09,Pro,Auvergne-Rhône-Alpes,74
4663,1945-10-31,2022-11-25,Premium,Île-de-France,77
4664,1978-05-13,2023-03-15,Standard,Île-de-France,75
4665,1986-08-04,2008-09-27,Standard,Auvergne-Rhône-Alpes,38
4666,1980-01-11,2020-09-29,Pro,Occitanie,81
4667,1955-04-18,2011-08-23,Premium,Occitanie,46
4668,1955-06-06,2022-03-12,Pro,Île-de-France,92
4669,1974-10-21,1999-05-10,Pro,Bretagne,56
4670,1946-05-05,1969-04-23,Standard,Nouvelle-Aquitaine,33
4671,1999-10-30,2019-11-15,Pro,Pays de la Loire,85
4672,2001-07-07,2024-06-14,Pro,Bretagne,29
4673,1959-10-05,1981-08-23,Standard,Bourgogne-Franche-Comté,21
4674,1959-01-26,1986-09-04,Pro,Île-de-France,94
4675,2005-05-23,2023-08-12,Standard,Provence-Alpes-Côte d'Azur,06
4676,1979-09-24,2018-10-24,Premium,Provence-Alpes-Côte d'Azur,13
4677,1949-11-20,2013-07-28,Pro,Île-de-France,75
4678,1961-07-03,1980-08-26,Pro,Pays de la Loire,85
4679,2002-03-16,2022-09-24,Pro,Hauts-de-France,62
4680,2006-09-30,2025-07-23,Premium,Occitanie,32
4681,1951-03-07,1982-12-13,Standard,Île-de-France,75
4682,1975-02-27,2005-05-14,Pro,Île-de-France,77
4683,1972-10-12,2009-02-04,Standard,Île-de-France,77
4684,1945-06-02,1995-05-07,Pro,Île-de-France,92
4685,1976-02-15,1999-07-11,Pro,Grand Est,57
4686,1968-02-08,1994-05-13,Standard,Pays de la Loire,49
4687,1988-06-11,2007-08-14,Standard,Occitanie,82
4688,2007-01-23,2026-02-25,Pro,Centre-Val de Loire,37
4689,1982-10-06,2001-08-07,Standard,Bretagne,56
4690,1963-02-02,2014-12-10,Pro,Provence-Alpes-Côte d'Azur,83
4691,1963-11-27,2024-03-25,Pro,Hauts-de-France,59
4692,1979-11-08,2019-08-08,Standard,Bourgogne-Franche-Comté,21
4693,1998-06-08,2024-09-01,Pro,Nouvelle-Aquitaine,17
4694,1991-05-16,2012-04-25,Standard,Hauts-de-France,59
4695,1980-04-07,2020-02-18,Premium,Centre-Val de Loire,28
4696,1949-03-05,1974-05-29,Pro,Occitanie,46
4697,1973-06-12,2018-06-08,Standard,Île-de-France,92
4698,1974-11-15,2018-08-06,Standard,Provence-Alpes-Côte d'Azur,13
4699,1948-02-28,1990-08-23,Standard,Grand Est,67
4700,1959-10-01,1992-07-21,Standard,Centre-Val de Loire,41
4701,1967-02-20,1997-02-15,Pro,Grand Est,67
4702,1953-09-01,2023-05-14,Pro,Auvergne-Rhône-Alpes,69
4703,1991-10-27,2019-05-09,Standard,Hauts-de-France,59
4704,1992-05-15,2014-02-28,Standard,Île-de-France,94
4705,1988-06-09,2006-07-08,Pro,Île-de-France,92
4706,1964-09-06,1990-06-10,Premium,Provence-Alpes-Côte d'Azur,13
4707,1946-12-21,1996-04-12,Standard,Centre-Val de Loire,18
4708,1971-04-13,2023-02-09,Pro,Provence-Alpes-Côte d'Azur,13
4709,1997-11-19,2026-01-03,Standard,Grand Est,67
4710,1979-11-01,2003-02-08,Pro,Île-de-France,93
4711,1976-07-24,2004-07-27,Pro,Île-de-France,91
4712,1954-05-25,2005-06-13,Pro,Occitanie,34
4713,1992-08-10,2016-09-18,Standard,Provence-Alpes-Côte d'Azur,06
4714,1990-07-28,2018-09-09,Standard,Hauts-de-France,59
