contact_id,sinistre_id,client_id,date_contact,canal,motif_contact,temps_attente_sec,nb_transferts,duree_traitement_min,resolution_premier_contact,escalade,satisfaction_score,nb_contacts_precedents
7736,202601325,2791,2026-04-19,telephone,contestation_indemnisation,302,3,10,non,oui,1,0
7737,202500330,226,2026-03-21,visite,piece_manquante,438,1,30,oui,non,4,4
7738,202600995,1092,2026-03-24,telephone,demande_avancement,83,0,7,oui,non,5,3
7739,202501402,2640,2026-03-10,visite,demande_avancement,817,1,5,oui,non,3,4
7740,202500594,2668,2025-10-15,mail,demande_avancement,755,3,6,non,oui,1,4
7741,202500268,4498,2026-02-04,mail,reclamation_delai,90,2,5,non,non,2,2
7742,202500528,2444,2026-04-15,telephone,demande_avancement,808,2,3,oui,non,2,0
7743,202500833,407,2025-08-18,mail,declaration_sinistre,779,0,5,oui,non,3,3
7744,202500564,4881,2025-05-10,telephone,reclamation_delai,263,1,9,non,non,3,1
7745,202501348,3331,2026-03-10,telephone,incomprehension_garantie,148,2,8,non,non,2,2
7746,202500557,4116,2025-08-30,telephone,declaration_sinistre,436,0,7,non,oui,2,2
7747,202601835,2588,2026-04-18,mail,declaration_sinistre,609,2,15,oui,oui,1,3
7748,202601835,2588,2026-04-19,telephone,expertise,313,1,15,oui,non,4,1
7749,202600707,2120,2026-03-24,visite,incomprehension_garantie,52,2,6,non,oui,1,2
7750,202600450,1525,2026-04-20,visite,relance_dossier,765,0,7,non,oui,1,5
7751,202500070,2332,2026-04-08,telephone,relance_dossier,69,2,10,non,oui,2,0
7752,202600782,3050,2026-04-15,telephone,reclamation_delai,176,2,4,non,oui,1,3
7753,202600197,1709,2026-03-12,telephone,declaration_sinistre,557,1,20,oui,non,4,2
7754,202500873,4847,2025-11-15,mail,reclamation_delai,223,2,3,oui,non,3,5
7755,202501200,3578,2026-03-24,visite,relance_dossier,164,3,7,oui,non,4,3
7756,202501793,1402,2026-03-22,mail,piece_manquante,612,3,20,non,oui,1,5
7757,202600246,491,2026-04-16,telephone,piece_manquante,530,2,15,non,oui,1,1
7758,202500154,2299,2026-01-24,mail,declaration_sinistre,870,1,6,oui,non,3,3
7759,202500902,4563,2026-03-18,visite,declaration_sinistre,693,2,4,oui,oui,1,4
7760,202601077,4871,2026-02-27,telephone,relance_dossier,19,2,8,non,oui,2,0
7761,202500574,393,2026-03-28,telephone,demande_avancement,91,1,15,oui,non,5,2
7762,202600947,849,2026-04-21,mail,piece_manquante,177,1,6,oui,non,5,4
7763,202501408,2151,2025-09-05,telephone,relance_dossier,43,2,10,oui,non,4,4
7764,202501439,801,2025-11-23,mail,relance_dossier,726,3,4,oui,non,2,0
7765,202501335,4885,2025-08-25,mail,relance_dossier,671,1,7,non,non,2,3
7766,202500430,1152,2025-12-20,telephone,relance_dossier,822,2,7,non,oui,1,2
7767,202501507,3413,2025-12-22,mail,piece_manquante,900,2,9,oui,non,2,3
7768,202601128,4444,2026-03-10,mail,demande_avancement,623,1,5,oui,non,3,1
7769,202501234,4281,2026-01-13,telephone,demande_avancement,49,0,6,non,non,4,1
7770,202500250,2263,2026-04-11,telephone,relance_dossier,6,1,15,oui,non,5,0
7771,202601749,838,2026-04-05,telephone,demande_avancement,434,3,20,oui,oui,2,2
7772,202500675,2104,2025-11-23,telephone,declaration_sinistre,281,3,7,non,oui,2,4
7773,202500232,179,2026-02-25,mail,relance_dossier,233,0,6,oui,oui,4,1
7774,202600647,3568,2026-04-19,telephone,expertise,229,2,4,oui,non,4,5
7775,202500110,981,2025-11-24,telephone,declaration_sinistre,812,3,6,non,oui,1,4
7776,202501815,2252,2025-12-22,mail,declaration_sinistre,175,3,8,oui,non,4,0
7777,202500082,1134,2026-04-02,telephone,relance_dossier,117,1,6,oui,oui,4,5
7778,202501252,4931,2025-12-12,telephone,declaration_sinistre,614,2,8,oui,oui,1,1
7779,202601988,767,2026-04-20,telephone,reclamation_delai,847,2,3,oui,non,1,2
7780,202600133,2881,2026-04-11,mail,reclamation_delai,830,0,7,oui,non,2,4
7781,202600967,3716,2026-03-13,telephone,demande_avancement,132,3,6,oui,oui,3,2
7782,202600156,1455,2026-04-01,telephone,demande_avancement,119,2,25,oui,oui,3,5
7783,202501777,4906,2026-01-15,telephone,incomprehension_garantie,793,0,6,non,non,1,0
7784,202500011,2799,2026-04-19,telephone,demande_avancement,148,3,5,oui,non,4,5
7785,202601838,2309,2026-04-21,mail,expertise,738,2,3,oui,oui,1,1
7786,202501286,82,2026-01-06,telephone,relance_dossier,852,2,15,oui,non,2,4
7787,202600090,3127,2026-04-09,telephone,incomprehension_garantie,892,3,20,non,oui,1,5
7788,202500538,4308,2025-11-25,mail,demande_avancement,826,0,10,oui,oui,2,3
7789,202600948,3709,2026-04-19,mail,demande_avancement,336,2,8,oui,oui,2,0
7790,202501029,2594,2026-02-21,telephone,declaration_sinistre,266,0,7,oui,non,5,3
7791,202500154,2299,2025-12-29,visite,relance_dossier,187,0,6,oui,non,5,0
7792,202501305,153,2026-04-10,telephone,declaration_sinistre,536,1,8,non,non,3,4
7793,202501836,1433,2025-11-23,telephone,demande_avancement,105,0,6,non,non,4,4
7794,202600025,491,2026-04-19,visite,demande_avancement,479,1,7,oui,non,4,4
7795,202600505,2244,2026-04-20,mail,demande_avancement,779,0,10,oui,non,3,4
7796,202500543,3480,2025-09-06,mail,piece_manquante,439,1,7,oui,non,4,0
7797,202601578,3796,2026-03-04,telephone,relance_dossier,747,0,7,oui,non,3,1
7798,202500294,608,2026-01-27,mail,demande_avancement,151,3,6,oui,non,4,0
7799,202500070,2332,2025-12-25,telephone,relance_dossier,495,2,9,non,oui,1,4
7800,202601087,662,2026-04-01,telephone,declaration_sinistre,246,1,7,non,non,4,4
7801,202601816,4162,2026-04-16,mail,declaration_sinistre,697,1,3,oui,non,3,5
7802,202501886,3963,2026-01-03,telephone,demande_avancement,321,1,8,non,non,3,0
7803,202500551,768,2025-09-23,telephone,demande_avancement,768,2,3,non,oui,1,3
7804,202601077,4871,2026-03-08,telephone,reclamation_delai,535,1,9,oui,non,3,0
7805,202501725,4992,2026-04-19,visite,relance_dossier,518,1,7,non,non,3,1
7806,202500528,2444,2026-01-30,telephone,contestation_indemnisation,844,1,8,non,non,1,0
7807,202501625,262,2026-03-11,telephone,declaration_sinistre,390,0,6,oui,non,4,5
7808,202600778,193,2026-04-03,telephone,piece_manquante,672,1,15,non,oui,1,0
7809,202600139,2434,2026-04-20,visite,demande_avancement,483,0,9,oui,non,4,5
7810,202500370,3646,2025-09-24,telephone,declaration_sinistre,636,2,10,oui,non,2,1
7811,202600829,221,2026-03-20,telephone,demande_avancement,244,1,7,oui,non,5,1
7812,202500192,4101,2025-08-27,telephone,expertise,751,0,6,oui,non,3,1
7813,202601954,1322,2026-04-06,telephone,incomprehension_garantie,99,1,6,non,non,3,5
7814,202501997,3133,2026-01-16,telephone,demande_avancement,900,0,7,oui,non,3,0
7815,202601437,3227,2026-02-15,telephone,relance_dossier,662,0,9,oui,non,3,5
7816,202500367,1156,2025-08-27,telephone,declaration_sinistre,150,2,10,oui,oui,3,4
7817,202600114,4431,2026-02-01,telephone,contestation_indemnisation,560,2,8,oui,non,2,5
7818,202501966,803,2025-06-19,mail,demande_avancement,297,1,4,oui,non,5,5
7819,202500189,1427,2026-02-19,telephone,declaration_sinistre,285,0,25,oui,oui,4,1
7820,202501842,2508,2026-01-18,mail,demande_avancement,819,0,6,oui,non,3,3
7821,202601107,4211,2026-04-19,telephone,relance_dossier,84,2,6,oui,non,4,2
7822,202601388,4252,2026-04-18,telephone,relance_dossier,116,1,8,non,non,4,2
7823,202501952,2654,2026-03-29,telephone,declaration_sinistre,183,2,10,oui,non,4,3
7824,202501494,3203,2026-04-11,visite,declaration_sinistre,684,3,7,oui,non,2,2
7825,202501475,1272,2025-12-14,mail,declaration_sinistre,721,2,30,oui,oui,1,1
7826,202500536,324,2025-05-30,mail,incomprehension_garantie,577,0,20,oui,non,3,2
7827,202501166,3358,2025-11-03,mail,piece_manquante,311,1,4,oui,non,4,3
7828,202600517,4019,2026-04-20,telephone,relance_dossier,509,1,7,oui,non,4,0
7829,202501090,570,2025-12-22,telephone,declaration_sinistre,863,2,9,oui,non,2,5
7830,202501407,2426,2026-02-17,telephone,incomprehension_garantie,428,1,4,oui,non,3,2
7831,202500873,4847,2025-11-10,telephone,declaration_sinistre,429,2,7,non,oui,1,1
7832,202501727,2644,2025-11-06,visite,declaration_sinistre,208,3,9,non,oui,2,5
7833,202600421,4100,2026-03-30,telephone,contestation_indemnisation,376,2,4,oui,oui,1,0
7834,202500483,1886,2026-02-22,telephone,declaration_sinistre,493,3,6,non,oui,1,4
7835,202600619,2086,2026-04-03,telephone,contestation_indemnisation,868,3,4,oui,non,1,1
7836,202500488,680,2026-04-16,telephone,demande_avancement,444,2,9,oui,oui,2,2
7837,202600479,2025,2026-04-12,telephone,demande_avancement,8,1,8,oui,non,5,3
7838,202601465,702,2026-04-16,mail,demande_avancement,211,1,7,non,non,4,5
7839,202600841,658,2026-04-09,visite,relance_dossier,251,1,3,oui,non,5,1
7840,202600855,3133,2026-03-06,mail,contestation_indemnisation,187,2,7,oui,non,3,5
7841,202501676,4796,2026-02-26,telephone,reclamation_delai,767,2,5,non,oui,1,5
7842,202501874,1561,2026-03-09,telephone,contestation_indemnisation,610,1,6,oui,non,2,3
7843,202601123,959,2026-04-05,mail,declaration_sinistre,163,1,5,non,non,4,5
7844,202600907,4759,2026-04-14,telephone,reclamation_delai,353,0,5,oui,non,3,0
7845,202500106,1355,2025-07-26,visite,piece_manquante,866,2,6,oui,oui,1,0
7846,202601771,4945,2026-01-28,telephone,contestation_indemnisation,381,2,4,non,oui,1,3
7847,202501726,1811,2025-10-06,visite,demande_avancement,584,3,7,non,oui,1,0
7848,202500192,4101,2026-01-18,telephone,contestation_indemnisation,417,3,25,non,oui,1,2
7849,202501748,2942,2025-12-11,telephone,piece_manquante,512,2,7,oui,oui,2,2
7850,202501874,1561,2026-03-07,telephone,expertise,505,1,5,non,non,3,0
7851,202501022,2919,2025-12-19,telephone,demande_avancement,543,3,2,oui,oui,2,5
7852,202500982,3966,2026-04-21,telephone,demande_avancement,18,2,5,non,oui,2,4
7853,202501101,2788,2026-01-28,telephone,relance_dossier,427,2,9,oui,oui,2,3
7854,202501269,4067,2025-12-24,telephone,demande_avancement,860,2,15,oui,non,2,4
7855,202501386,3841,2025-10-05,mail,piece_manquante,94,2,6,oui,non,4,4
7856,202500727,3533,2025-12-16,telephone,declaration_sinistre,390,2,10,non,oui,1,2
7857,202601130,3823,2026-04-21,mail,declaration_sinistre,510,1,10,oui,non,4,0
7858,202501182,4175,2026-02-14,telephone,relance_dossier,796,2,9,non,oui,1,3
7859,202501836,1433,2025-10-14,telephone,relance_dossier,397,0,2,non,non,3,4
7860,202500653,2194,2026-02-25,mail,expertise,355,2,2,oui,oui,2,5
7861,202600619,2086,2026-03-29,telephone,piece_manquante,316,1,10,oui,non,4,5
7862,202501864,573,2025-12-09,telephone,relance_dossier,433,0,6,non,oui,2,0
7863,202501100,2121,2026-04-03,telephone,declaration_sinistre,98,2,25,oui,oui,3,3
7864,202601066,3333,2026-03-28,mail,declaration_sinistre,598,2,6,oui,non,3,3
7865,202500106,1355,2025-09-10,telephone,relance_dossier,4,3,10,oui,oui,3,2
7866,202501164,4417,2026-04-09,telephone,demande_avancement,210,2,20,oui,non,4,2
7867,202501362,3977,2026-02-05,telephone,declaration_sinistre,693,1,7,oui,non,3,2
7868,202600115,4214,2026-04-06,visite,contestation_indemnisation,479,0,9,oui,non,3,4
7869,202501176,3996,2026-02-23,telephone,declaration_sinistre,889,3,8,oui,oui,1,5
7870,202600944,2346,2026-03-01,telephone,declaration_sinistre,628,1,7,oui,non,3,5
7871,202500152,2866,2025-10-29,telephone,incomprehension_garantie,775,1,5,oui,non,2,1
7872,201900681,3375,2019-09-24,mail,piece_manquante,463,0,15,non,oui,2,4
7873,202500568,4076,2026-01-28,telephone,piece_manquante,561,0,5,oui,non,4,2
7874,202601718,4972,2026-04-18,visite,declaration_sinistre,178,0,7,non,non,4,0
7875,202600473,1654,2026-03-11,telephone,demande_avancement,875,0,7,oui,non,3,4
7876,202500414,1054,2026-04-12,telephone,incomprehension_garantie,40,1,7,non,non,3,3
7877,202601890,1259,2026-03-06,telephone,expertise,223,3,9,oui,non,4,4
7878,202500654,2766,2025-09-22,mail,declaration_sinistre,312,2,7,oui,non,3,1
7879,202601112,1128,2026-03-23,visite,declaration_sinistre,812,1,3,non,non,2,1
7880,202501449,1095,2025-11-28,telephone,reclamation_delai,250,0,7,non,non,3,1
7881,202500686,4045,2026-02-02,telephone,contestation_indemnisation,180,3,20,oui,oui,2,3
7882,202500684,3051,2025-11-19,visite,incomprehension_garantie,782,0,8,oui,non,2,1
7883,202500568,4076,2026-03-13,mail,expertise,8,0,5,oui,non,5,4
7884,202301584,1796,2023-06-08,telephone,declaration_sinistre,300,0,25,oui,non,5,0
7885,202501210,4612,2025-08-04,telephone,piece_manquante,55,1,9,non,oui,3,1
7886,202601068,966,2026-02-14,telephone,relance_dossier,257,2,6,oui,oui,3,0
7887,202500671,4496,2026-01-19,mail,relance_dossier,572,1,6,oui,non,4,4
7888,202501587,4214,2025-09-29,telephone,piece_manquante,207,2,5,oui,oui,3,3
7889,202501240,1609,2026-03-27,mail,demande_avancement,344,2,5,oui,non,3,3
7890,202500640,2734,2025-06-21,telephone,declaration_sinistre,269,1,7,oui,non,5,5
7891,202601707,2955,2026-01-15,telephone,relance_dossier,790,2,8,non,oui,1,4
7892,202501725,4992,2026-01-23,mail,demande_avancement,778,2,10,non,oui,1,1
7893,202601036,3616,2026-03-25,telephone,demande_avancement,532,0,1,non,oui,2,3
7894,202500152,2866,2026-02-22,telephone,demande_avancement,415,2,10,oui,non,3,0
7895,202501470,1303,2025-12-21,telephone,relance_dossier,668,0,5,oui,non,3,1
7896,202500649,2866,2025-12-14,telephone,demande_avancement,500,2,7,oui,non,3,2
7897,202601929,727,2026-04-10,telephone,relance_dossier,658,0,1,oui,non,3,2
7898,202600490,1517,2026-04-16,visite,piece_manquante,134,0,5,oui,non,5,3
7899,202000476,753,2021-03-18,mail,relance_dossier,40,2,4,oui,non,4,4
7900,202500290,4387,2025-11-05,mail,piece_manquante,321,2,9,oui,non,3,0
7901,202500263,3500,2026-01-27,mail,declaration_sinistre,828,1,20,oui,non,3,4
7902,202501276,2581,2025-09-19,visite,demande_avancement,803,1,6,non,non,2,3
7903,202601370,1427,2026-02-23,telephone,relance_dossier,757,0,9,non,oui,1,5
7904,202601334,820,2026-04-16,mail,reclamation_delai,270,1,8,oui,non,4,3
7905,202600855,3133,2026-03-31,mail,demande_avancement,122,1,10,non,oui,3,0
7906,202500732,4197,2025-11-18,mail,reclamation_delai,307,1,7,non,non,2,2
7907,202501777,4906,2025-10-18,visite,piece_manquante,95,2,6,oui,non,4,0
7908,202501422,2000,2025-12-27,telephone,declaration_sinistre,893,0,3,oui,non,3,1
7909,202300729,4016,2023-11-01,mail,piece_manquante,114,1,3,non,oui,3,2
7910,202500508,2237,2025-07-07,visite,demande_avancement,676,2,8,oui,oui,1,3
7911,202601747,4710,2026-04-17,mail,piece_manquante,77,0,5,non,oui,3,5
7912,202600948,3709,2026-04-10,mail,demande_avancement,491,2,20,non,oui,1,2
7913,202601064,4520,2026-04-21,telephone,declaration_sinistre,73,0,8,oui,non,5,5
7914,202601866,2116,2026-03-17,telephone,relance_dossier,601,3,8,non,oui,1,2
7915,202601388,4252,2026-04-21,telephone,piece_manquante,640,0,20,non,non,2,0
7916,202501170,4088,2026-02-17,telephone,piece_manquante,122,1,9,non,non,4,1
7917,202500844,2619,2026-03-24,mail,declaration_sinistre,737,2,7,oui,non,2,1
7918,202500219,1814,2026-03-09,telephone,demande_avancement,148,1,8,oui,oui,4,5
7919,202600289,751,2026-03-19,telephone,piece_manquante,159,0,5,non,oui,3,3
7920,202600815,4382,2026-04-08,mail,reclamation_delai,724,2,5,oui,non,1,1
7921,202500640,2734,2025-11-25,telephone,declaration_sinistre,68,1,4,oui,non,5,0
7922,202501625,262,2026-01-12,mail,relance_dossier,881,1,7,non,non,2,5
7923,202600510,1297,2026-03-11,mail,declaration_sinistre,434,1,9,non,non,3,1
7924,202501264,251,2026-03-25,mail,expertise,461,2,8,non,oui,1,5
7925,202500719,2757,2026-04-10,telephone,declaration_sinistre,856,3,4,oui,non,2,0
7926,202501309,2826,2025-11-13,telephone,demande_avancement,48,2,8,oui,non,4,0
7927,202501744,3991,2026-01-10,mail,relance_dossier,651,2,10,non,non,1,5
7928,202601603,492,2026-04-15,mail,relance_dossier,581,3,5,oui,non,3,4
7929,202500281,2080,2026-03-16,telephone,demande_avancement,19,3,5,non,oui,2,0
7930,202501208,4838,2026-04-09,telephone,piece_manquante,851,3,10,oui,non,2,1
7931,202600022,4059,2026-04-18,telephone,demande_avancement,388,0,10,non,non,3,0
7932,202501696,4369,2026-02-23,telephone,declaration_sinistre,314,0,7,non,non,3,4
7933,202600794,4387,2026-03-19,telephone,declaration_sinistre,172,3,7,non,oui,2,0
7934,202500634,1547,2025-11-22,telephone,piece_manquante,86,2,8,non,non,3,2
7935,202501641,1021,2026-04-19,telephone,relance_dossier,324,1,2,oui,non,4,4
7936,202601257,4710,2026-04-19,telephone,declaration_sinistre,24,0,1,oui,oui,4,1
7937,202500326,4871,2025-12-09,telephone,incomprehension_garantie,342,2,7,oui,non,2,0
7938,202501067,2319,2025-10-30,mail,demande_avancement,865,1,7,oui,oui,2,5
7939,202500011,2799,2026-03-27,telephone,relance_dossier,75,3,7,oui,non,4,5
7940,202600139,2434,2026-04-19,telephone,declaration_sinistre,860,2,9,oui,non,2,1
7941,202500579,2421,2025-12-03,mail,relance_dossier,308,1,10,oui,oui,3,5
7942,202501309,2826,2026-01-02,telephone,declaration_sinistre,326,3,25,oui,non,3,1
7943,202400765,2003,2025-07-26,mail,expertise,327,2,8,oui,oui,2,3
7944,202501777,4906,2026-01-04,telephone,expertise,681,2,7,non,oui,1,0
7945,202500242,4624,2025-11-21,mail,piece_manquante,279,1,8,oui,non,5,1
7946,202401710,3772,2025-04-09,mail,demande_avancement,372,0,5,oui,non,4,3
7947,202500901,4489,2025-11-11,telephone,demande_avancement,120,3,9,oui,oui,3,4
7948,202600652,4747,2026-04-08,mail,declaration_sinistre,244,1,5,oui,non,5,0
7949,202600096,2573,2026-04-14,telephone,demande_avancement,547,1,7,oui,non,4,4
7950,202501952,2654,2026-01-12,telephone,demande_avancement,284,0,8,oui,non,5,5
7951,202501793,1402,2026-01-11,visite,piece_manquante,839,3,7,oui,oui,1,1
7952,202500390,2877,2026-04-03,telephone,relance_dossier,239,1,15,oui,non,5,0
7953,202500634,1547,2026-04-01,mail,declaration_sinistre,231,0,6,non,non,4,1
7954,202501362,3977,2026-04-12,telephone,declaration_sinistre,893,3,9,oui,oui,1,2
7955,202501200,3578,2025-12-18,telephone,piece_manquante,78,2,7,oui,oui,3,4
7956,202600342,2248,2026-03-29,mail,contestation_indemnisation,379,0,7,oui,non,3,1
7957,202601838,2309,2026-04-20,telephone,piece_manquante,533,0,8,oui,non,4,1
7958,202601729,517,2026-04-17,telephone,contestation_indemnisation,532,0,15,non,oui,1,5
7959,202600794,4387,2026-04-07,telephone,demande_avancement,689,3,15,oui,non,2,3
7960,202500462,517,2026-02-05,telephone,piece_manquante,123,0,4,oui,non,5,2
7961,202601729,517,2026-04-21,mail,relance_dossier,374,1,5,oui,non,4,1
7962,202501977,259,2026-03-04,mail,reclamation_delai,89,0,9,oui,oui,3,5
7963,202600374,1614,2026-03-09,telephone,declaration_sinistre,291,2,10,oui,non,4,2
7964,202501164,4417,2026-02-26,visite,piece_manquante,790,1,20,oui,non,3,2
7965,202500403,2448,2025-12-20,telephone,declaration_sinistre,625,0,9,oui,non,3,3
7966,202601596,3345,2026-03-04,mail,relance_dossier,266,2,8,oui,non,4,1
7967,202500125,3119,2026-03-24,mail,relance_dossier,416,0,9,non,oui,2,5
7968,201801307,1104,2019-06-19,telephone,relance_dossier,814,1,7,non,non,2,4
7969,202600517,4019,2026-04-12,mail,demande_avancement,841,2,10,oui,non,2,1
7970,202600510,1297,2026-03-02,telephone,demande_avancement,436,1,6,non,non,3,0
7971,202600857,2459,2026-04-18,telephone,reclamation_delai,218,2,5,oui,non,3,0
7972,202601734,2634,2026-04-11,telephone,incomprehension_garantie,26,2,6,oui,non,3,1
7973,202601988,767,2026-04-20,mail,demande_avancement,439,2,6,non,oui,1,5
7974,202501665,3588,2025-10-03,mail,demande_avancement,60,0,6,non,non,4,5
7975,202501737,4737,2026-03-05,visite,incomprehension_garantie,258,1,7,non,non,3,4
7976,202501952,2654,2025-11-09,telephone,relance_dossier,351,2,8,oui,oui,2,5
7977,202501641,1021,2026-04-07,mail,relance_dossier,39,2,4,oui,non,4,3
7978,202601852,4760,2026-03-30,telephone,contestation_indemnisation,523,0,5,oui,non,3,4
7979,202600450,1525,2026-04-20,telephone,relance_dossier,550,1,7,oui,non,4,2
7980,202601816,4162,2026-04-18,mail,piece_manquante,510,1,15,oui,non,4,5
7981,202501164,4417,2026-01-27,telephone,demande_avancement,585,2,6,non,oui,1,3
7982,201900329,2809,2019-08-17,mail,relance_dossier,278,3,7,oui,oui,3,2
7983,202501924,3582,2025-12-19,telephone,reclamation_delai,298,1,7,non,oui,2,0
7984,202501800,4554,2025-10-25,telephone,relance_dossier,782,3,3,non,oui,1,4
7985,202601985,158,2026-03-21,telephone,reclamation_delai,32,0,6,non,oui,2,2
7986,202600088,4860,2026-04-19,mail,demande_avancement,861,0,9,oui,non,3,3
7987,202501166,3358,2025-11-15,telephone,piece_manquante,814,1,6,non,oui,1,1
7988,202501408,2151,2026-03-10,telephone,demande_avancement,834,2,20,non,non,1,2
7989,202501878,3651,2026-01-17,telephone,demande_avancement,319,2,8,non,non,2,0
7990,202500250,2263,2026-02-01,mail,declaration_sinistre,338,0,8,oui,non,4,1
7991,202500269,1930,2025-12-13,telephone,relance_dossier,103,0,7,oui,non,5,2
